,date,dailyVolumeInETH,dailyVolumeInUSD,totalVolumeInEth,totalVolumeUSD,totalLiquidityInEth,totalLiquidityUSD
633,2019-02-19 01:00:00,4088.76520332912067215,728993.8322915415365368041176193235,60993.027667615971324946,7557765.066608767323986266468849295,20642.47110903952127933,3970507.595899603241795682257013906
634,2019-02-18 01:00:00,3517.86614956834327511,474348.1986988036869929313369898095,56904.262464286850652796,6828771.234317225787449462351229966,20138.107838589799221006,2879909.141416824033567402466000765
635,2019-02-17 01:00:00,3534.873289648587967315,445685.6962627183658165768599087857,53386.396314718507377686,6354423.035618422100456531014240156,22082.085108118807326938,2857039.97381128967632740122556003
636,2019-02-16 01:00:00,2179.329907358286593488,266175.3300002741843838912098553433,49851.523025069919410371,5908737.339355703734639954154331371,22466.803917955513261332,2740464.389503798799975770520544545
637,2019-02-15 01:00:00,5618.781353632924263451,681952.0369906098404448289199690634,47672.193117711632816883,5642562.009355429550256062944476026,21605.215135384126000506,2616354.000630088433945419513721985
638,2019-02-14 01:00:00,4896.836730059131477801,594679.4809370550981700220822795478,42053.411764078708553432,4960609.972364819709811234024506976,19085.916961733801710196,2306585.305412496451688825313541511
639,2019-02-13 01:00:00,4769.032183950362889734,580369.6281300595613209399930210507,37156.575034019577075631,4365930.491427764611641211942227423,18565.039333949983546496,2252938.207464833424360564054416911
640,2019-02-12 01:00:00,4318.13627961899198355,525966.9598147764707284818268925201,32387.542850069214185897,3785560.863297705050320271949206383,16114.63687599048356794,1960405.449735120474222352628187007
641,2019-02-11 01:00:00,3088.601054241474019535,373028.2704361275592930873439763363,28069.406570450222202347,3259593.90348292857959179012231387,15241.78395807640134388,1878069.950234418853596068806082204
642,2019-02-10 01:00:00,1543.472287330192783256,184223.3277303919249930766630600505,24980.805516208748182812,2886565.633046801020298702778337535,11028.03746169858630367,1389170.220721088428570408050323568
643,2019-02-09 01:00:00,1817.62997245533441655,216525.140492329787590152017458168,23437.333228878555399556,2702342.305316409095305626115277474,10818.587178780470339794,1295862.040949613339904140416962961
644,2019-02-08 01:00:00,2063.552555233001453437,232046.5356458557220349128756546306,21619.703256423220983006,2485817.16482407930771547409781931,10161.892853442577700004,1197349.57131409864941702846189335
645,2019-02-07 01:00:00,864.326420742485889105,90984.72046254254976724397383888991,19556.150701190219529569,2253770.629178223585680561222164671,9400.247687667292630476,993181.2863219727093429102742799441
646,2019-02-06 01:00:00,972.518089977299526693,100496.0401468385400591864550690761,18691.824280447733640464,2162785.908715681035913317248325768,8075.949128321537343092,849074.8164048889546915512464511233
647,2019-02-05 01:00:00,640.679185681916925269,68991.72254901067509614520405417942,17719.306190470434113771,2062289.868568842495854130793256695,7302.735322941134689112,789885.222780166418777342918826934
648,2019-02-04 01:00:00,468.769029594905337388,50460.56707411215694017666255917642,17078.627004788517188502,1993298.146019831820757985589202511,7022.20035895299213209,763930.6104535776136247727463174584
649,2019-02-03 01:00:00,555.957141908352163879,60270.94189540411175940981483349148,16609.857975193611851114,1942837.578945719663817808926643332,7016.675166817451899758,754957.0891193978463622679081380583
650,2019-02-02 01:00:00,285.81578963881415164,30872.81651566915963228521405316985,16053.900833285259687235,1882566.637050315552058399111809839,6744.707556105933917554,749351.7945873843452919843121778597
651,2019-02-01 01:00:00,538.624066309801652566,58295.45108966401281508578723869126,15768.085043646445535595,1851693.820534646392426113897756675,6620.291540772161253938,719597.8074110915673289846093019611
652,2019-01-31 01:00:00,856.942577459476664268,91524.44112877657317090372539092152,15229.460977336643883029,1793398.36944498237961102811051798,6572.625937478136436304,705267.2170170912041410193099138041
653,2019-01-30 01:00:00,442.717781647208171427,47296.06127077626940636256038834293,14372.518399877167218761,1701873.928316205806440124385127067,6349.902854057973746918,687324.2958545576914867151759689256
654,2019-01-29 01:00:00,467.253809807574571274,48789.24007176890693889949326801954,13929.800618229959047334,1654577.867045429537033761824738734,6186.815772834766275324,646902.7467111256683764162785715156
655,2019-01-28 01:00:00,676.733690562321380885,72190.86777500244468100976604334766,13462.54680842238447606,1605788.626973660630094862331470712,6354.30422266480112871,739741.7143651326041506089819898043
656,2019-01-27 01:00:00,316.342319366510651754,36062.83194866173015985394527754841,12785.813117860063095175,1533597.759198658185413852565427376,6302.809837834265448728,723449.3430775079770650198275491032
657,2019-01-26 01:00:00,448.862711035174284167,53097.34918592136864288269060925139,12469.470798493552443421,1497534.927249996455253998620149828,6297.329818227030273524,733283.1868243675213547473097285277
658,2019-01-25 01:00:00,168.710424951911307265,19682.91186745784534487142299733099,12020.608087458378159254,1444437.578064075086611115929540574,6273.311795230795237108,724397.4318795935075406477897214683
659,2019-01-24 01:00:00,482.208720514085390095,55116.04139067729720692677230088823,11851.897662506466851989,1424754.666196617241266244506543247,6074.554676409303013986,721391.1710736955887194276202411287
660,2019-01-23 01:00:00,197.018802776634132717,23502.9675986766891365943244988247,11369.688941992381461894,1369638.624805939944059317734242361,5864.636581097165702746,683738.5547002393850431477025657018
661,2019-01-22 01:00:00,417.157387681825484097,48546.68717170280367599582625785582,11172.670139215747329177,1346135.657207263254922723409743542,5800.060580481728770746,700195.6309278340626553481623811076
662,2019-01-21 01:00:00,160.919964780054292607,19007.07004260583730626299997549653,10755.51275153392184508,1297588.970035560451246727583485682,6013.07085563810531862,709039.9549572215044232638077406973
663,2019-01-20 01:00:00,167.190003814116252447,20139.99338985309239730599742893702,10594.592786753867552473,1278581.899992954613940464583510179,5320.277004247211582382,616045.3744518216187460612846498561
664,2019-01-19 01:00:00,123.885851328270009806,15550.47508533134455636973215489595,10427.402782939751300026,1258441.906603101521543158586081244,5595.858724909579287572,712050.4192255578832879089230589425
665,2019-01-18 01:00:00,110.293666190443421056,13613.3289898225294555712590199742,10303.51693161148129022,1242891.43151777017698678885392635,5257.11154186468310938,642206.8658603091060956995918296108
666,2019-01-17 01:00:00,131.011468059731876443,16122.55319275731198435139036030567,10193.223265421037869164,1229278.102527947647531217594906374,5222.06351338070460775,650829.4529379373320604011270332682
667,2019-01-16 01:00:00,140.989115937741171493,17425.21556259716250662716783807844,10062.211797361305992721,1213155.549335190335546866204546065,5268.88627239220189016,656750.4775599396944813875402298057
668,2019-01-15 01:00:00,239.612949763060451215,30656.6976349032869839465960859352,9921.222681423564821228,1195730.333772593173040239036707988,4894.852470275419318726,587989.6204294438900610553343270517
669,2019-01-14 01:00:00,180.363999726389126478,22626.21313150047010710677049344389,9681.609731660504370013,1165073.636137689886056292440622051,4989.73567741302767893,651956.89426938718976694722568363
670,2019-01-13 01:00:00,331.252550243349176757,38641.10652469891937323901447274111,9501.245731934115243535,1142447.423006189415949185670128601,4943.426624156616623678,573268.0745103687828449208492559229
671,2019-01-12 01:00:00,152.051280000567704954,19416.23674281073926931329463373656,9169.993181690766066778,1103806.316481490496575946655655855,4439.493193973915915352,549957.4634126451916893676508369311
672,2019-01-11 01:00:00,156.261445905735843218,20128.79704994120982832236063964652,9017.941901690198361824,1084390.079738679757306633361022122,4383.92180471280376983,559974.6669731797257592679263004776
673,2019-01-10 01:00:00,336.095975744965813828,45827.43506917628217248395247101234,8861.680455784462518606,1064261.282688738547478311000382472,4350.800663513160709396,581374.7338960945496308436385446704
674,2019-01-09 01:00:00,89.59216234771253328,13641.62807032013970844186612885803,8525.584480039496704778,1018433.847619562265305827047911464,4134.36580199591266468,630302.2608550756289892013008250907
675,2019-01-08 01:00:00,84.393899017771197466,12681.17620353877901306419822836774,8435.992317691784171498,1004792.219549242125597385181782606,3946.691689145838327452,597273.4797927160911464571885210559
676,2019-01-07 01:00:00,136.406159474337341555,20989.51363697174054350468872487454,8351.598418674012974032,992111.0433457033465843209835542382,3922.91487366718139615,593771.8236635428937203808438203245
677,2019-01-06 01:00:00,239.689725502019846409,36602.55682796605668658167880585071,8215.192259199675632477,971121.5297087316060408162948293641,3821.988068942336761558,601897.812757498355746316183462471
678,2019-01-05 01:00:00,147.106811743932020667,22899.36138927580178030748820078338,7975.502533697655786068,934518.9728807655493542346160235129,3798.997502014278066236,589867.153364568766251265410140562
679,2019-01-04 01:00:00,165.395362817365087569,25148.97810070655585340730494933914,7828.395721953723765401,911619.6114914897475739271278227292,3496.179621518363103302,537389.0171009830593470359356182586
680,2019-01-03 01:00:00,120.625481020587890325,18184.5476797613163644059101580105,7663.000359136358677832,886470.63339078319172051982287339,3493.48679647317821464,522629.3003588229382592405850976114
681,2019-01-02 01:00:00,151.007757355998922023,22402.1505412412200960423219374882,7542.374878115770787507,868286.0857110218753561139127153797,3335.355510627843383114,519608.2507194434248117729252434154
682,2019-01-01 01:00:00,158.642264505310126027,21483.07823463789838305435344344701,7391.367120759771865484,845883.935169780655260071590777892,3419.188060293839503046,476896.6948825124541709295660761509
683,2018-12-31 01:00:00,177.779239045269054913,24201.0176239006785546129217482302,7232.724856254461739457,824400.8569351427568770172373344451,3530.123772730868980732,467285.1880194197154071932123254441
684,2018-12-30 01:00:00,106.504539822708633413,14621.82725509120433327790942710691,7054.945617209192684544,800199.8393112420783224043155862147,3495.176985025451227446,486847.8759836163298632109340022032
685,2018-12-29 01:00:00,369.737865505226360069,50661.39603980073145083956140704689,6948.441077386484051131,785578.0120561508739891264061591077,3522.126178134480111438,489365.7142922107876401520348349648
686,2018-12-28 01:00:00,138.392302017101453238,17226.34976756206456781794021974281,6578.703211881257691062,734916.6160163501425382868447520604,3544.85124526441135192,452265.5535275401411146612683501134
687,2018-12-27 01:00:00,156.802127873665254852,19224.16918405270681786059386038638,6440.310909864156237824,717690.2662487880779704689045323177,3640.898559032045839352,426153.5379813093212687250113320497
688,2018-12-26 01:00:00,132.549814702209119951,17261.09582423870010961527717626115,6283.508781990490982972,698466.0970647353711526083106719313,3561.533785748799554864,463842.807170922097115458518389005
689,2018-12-25 01:00:00,190.812361141053267122,24756.3880260213761488058489931754,6150.958967288281863021,681205.0012404966710429930334956701,3566.085120159102227242,467024.4875331102358579983329316521
690,2018-12-24 01:00:00,461.245695641933437213,67689.9537139667307035340597561271,5960.146606147228595899,656448.6132144752948941871845024949,3506.303306690804156214,496973.1179643189953235829173132603
691,2018-12-23 01:00:00,286.876690689960056129,36993.58575956489557425256333764806,5498.900910505295158686,588758.659500508564190653124746368,3569.14818101946826834,468429.6241219365009113436054457935
692,2018-12-22 01:00:00,123.390439637488874046,13686.51167619817584346596554653166,5212.024219815335102557,551765.0737409436686164005614087204,3685.42186889601995892,426551.6378608629485858426599701854
693,2018-12-21 01:00:00,203.93962587747045471,22701.73036303969235088383918663171,5088.633780177846228511,538078.5620647454927729345958621893,3751.40437750901648066,404934.975170388213623226536086213
694,2018-12-20 01:00:00,232.291883362593227303,25095.73701570261287188692543831899,4884.694154300375773801,515376.8317017058004220507566755572,3653.507895486751183926,413884.8697978584454126022242194077
695,2018-12-19 01:00:00,395.748207409672395805,40771.4543322813098925846724942033,4652.402270937782546498,490281.0946860031875501638312372376,3753.416764553562720202,371259.1544425937315143286233741619
696,2018-12-18 01:00:00,264.506598205891528382,24968.17101827365526380361889176386,4256.654063528110150693,449509.6403537218776575791587430336,3733.560356400165538396,373810.0974947752263458145311100303
697,2018-12-17 01:00:00,152.323863484652036133,13858.57731990099472647975691217995,3992.147465322218622311,424541.4693354482223937755398512696,3650.395698935203209554,344072.6498657317751871388078796316
698,2018-12-16 01:00:00,87.622570502905915117,7414.33776693552821475767569867228,3839.823601837566586178,410682.8920155472276672957829390893,3600.422569442208689308,303365.4413849802180883809343478278
699,2018-12-15 01:00:00,189.243741760496371919,15507.94246622249663799219899195526,3752.201031334660671061,403268.5542486116994525381072404169,3415.149512292962892428,275225.3070848115707263083824718128
700,2018-12-14 01:00:00,167.911294660937640215,13867.90455509021511882938933496774,3562.957289574164299142,387760.6117823892028145459082484618,3369.485700310692850796,280164.9271308237606175137284294737
701,2018-12-13 01:00:00,83.256785226144762221,7298.328472204300955334001837952296,3395.045994913226658927,373892.7072272989876957165189134938,3379.060598054252832376,299489.7613235315035243846163793314
702,2018-12-12 01:00:00,88.523269916986643752,7738.777085473033320183012264894899,3311.789209687081896706,366594.3787550946867403825170755417,3357.004820214246603632,298991.2831087345942748528198620497
703,2018-12-11 01:00:00,143.153601719505005806,12610.87708191609431572557078904227,3223.265939770095252954,358855.6016696216534201995048106468,3303.282936057790088304,286567.5289673478129349098161361274
704,2018-12-10 01:00:00,140.279329716797493419,12871.7642234419223410718487688883,3080.112338050590247148,346244.7245877055591044739340216044,3280.899500062292191,293996.2306473978525276820228470688
705,2018-12-09 01:00:00,239.155610629330126782,22174.88692734224141882194361426432,2939.833008333792753729,333372.9603642636367634020852527158,3177.160307746193462672,295877.0822617324297167051703702527
706,2018-12-08 01:00:00,136.777537827848617326,12301.04529678057749847585473478895,2700.677397704462626947,311198.0734369213953445801416384523,2920.288975685788271952,261591.3616473621975918284517925372
707,2018-12-07 01:00:00,377.062287844422823432,32466.10800539130833669123032483728,2563.899859876614009621,298897.0281401408178461042869036628,2161.623143321841442776,196385.5225900552181608394824157424
708,2018-12-06 01:00:00,343.12980205404946288,33593.28923120983091631303997641266,2186.837572032191186189,266430.9201347495095094130565788253,2041.168905599882262598,193261.6251383966981024515206432463
709,2018-12-05 01:00:00,261.973375629044518597,28190.7431580756146605408111967305,1843.707769978141723309,232837.6309035396785931000166024131,2000.982446163783784106,204134.290140812111452295458550476
710,2018-12-04 01:00:00,222.321912534724637773,24723.17398913369880144059621988242,1581.734394349097204712,204646.8877454640639325592054056828,1977.477980723617063808,219654.1358562073848608861102690798
711,2018-12-03 01:00:00,62.11550071282014403,6935.752411797672379200636604928389,1359.412481814372566939,179923.7137563303651311186091858001,1949.441123978841126844,208955.5753624298491130752551240939
712,2018-12-02 01:00:00,91.931217542691141099,10738.29612445809748900506300351507,1297.296981101552422909,172987.961344532692751917972580872,1765.618793604052786328,206405.6938986266449711993611011798
713,2018-12-01 01:00:00,77.682867966831460643,9111.139052254760136164468000673151,1205.36576355886128181,162249.6652200745952629129095773565,1747.510256971186011142,205447.1381939089744573150399324072
714,2018-11-30 01:00:00,144.639229006150418102,16517.64515729959366075334802721681,1127.682895592029821167,153138.5261678198351267484415766834,1719.584659868680703792,192676.5827191429566676375133132677
715,2018-11-29 01:00:00,56.287184784278544873,6816.815736938761901738813421581715,983.043666585879403065,136620.881010520241465995093549467,1673.644960063421712556,199981.9122964194142394396494839594
716,2018-11-28 01:00:00,102.952391069445974811,12454.82196048253296840247626899762,926.756481801600858192,129804.0652735814795642562801278857,1657.827306137615196292,202349.5529967430862237086694205098
717,2018-11-27 01:00:00,68.376571937222492921,7334.733002898051105574998365379268,823.804090732154883381,117349.2433130989465958538038588881,1623.55538492433895898,173523.5791266546945302745831057246
718,2018-11-26 01:00:00,55.840448086426587012,6126.11912123404207411642275877047,755.42751879493239046,110014.5103102008954902788054935089,1619.941831964153818528,171707.0382613055023328298756969959
719,2018-11-25 01:00:00,161.548308921742227163,16225.45522421905628631824089833725,699.587070708505803448,103888.3911889668534161623827347384,1373.48895132195611141,159621.0175440995539961016626275895
720,2018-11-24 01:00:00,53.369024282226290403,6331.236983310078704511038611338216,538.038761786763576285,87662.93596474779712984414183640123,1419.86511759432566356,159399.9218309398619325270995185603
721,2018-11-23 01:00:00,26.109935950781790906,3172.288719540672128656908620876393,484.669737504537285882,81331.69898143771842533310322506304,1425.634079931029242726,173689.3048020613398270607207763314
722,2018-11-22 01:00:00,42.766085534827171272,5665.337805258700449524277100700175,458.559801553755494976,78159.41026189704629667619460418664,1418.400515452286078392,187094.1875157799457833171726307276
723,2018-11-21 01:00:00,29.719989488076227948,3960.560945612442842592576030061394,415.793716018928323704,72494.07245663834584715191750348645,1422.573834887542480152,185240.5189656394483253390180074725
724,2018-11-20 01:00:00,94.143674371907569777,12760.53600854684830261765260402441,386.073726530852095756,68533.5115110259030045593414734251,1369.57700176745932914,174075.3712069908714108287210793692
725,2018-11-19 01:00:00,22.734111433035939666,3651.738534283228759185038125308557,291.930052158944525979,55772.97550247905470194168886940066,1337.370943196285211778,202206.9069320693462984074281156017
726,2018-11-18 01:00:00,5.276344395036603004,942.1481612509300331469788458345291,269.195940725908586313,52121.23696819582594275665074409209,1145.645133454501245568,202090.7643923022334020470856355141
727,2018-11-17 01:00:00,11.249744073547246688,1967.367029454354153326729084797387,263.919596330871983309,51179.08880694489590960967189825756,1144.081243994570620388,200657.0904564873028966095363187211
728,2018-11-16 01:00:00,25.640412583344304822,4630.393183230876723614142628335727,252.669852257324736621,49211.72177749054175628294281346015,1155.903549977104679424,205016.9094582325724343747550871987
729,2018-11-15 01:00:00,53.127670112251687521,9051.226801657283367480003780811021,227.029439673980431799,44581.32859425966503266880018512441,1146.22125998239214856,202068.0286789165686286592799130852
730,2018-11-14 01:00:00,51.268228024565692451,9385.108456809400056634875605720104,173.901769561728744278,35530.1017926023816651887964043134,1154.971127613811611284,201028.1389471797041971479009662536
731,2018-11-13 01:00:00,6.576425419098634746,1392.041570046489841285514361009886,122.633541537163051827,26144.99333579298160855392079859331,962.49361354830416642,200407.0469276260425848647190781743
732,2018-11-12 01:00:00,11.351682549520129086,2423.6147401308603356291879986661,116.057116118064417081,24752.95176574649176726840643758343,949.081385922662708436,203911.3642352299735981400443823842
733,2018-11-11 01:00:00,4.521418181334057033,967.9578169228902459353418369250367,104.705433568544287995,22329.33702561563143163921843891734,959.313840631460869144,201156.4665395561817723151133235134
734,2018-11-10 01:00:00,32.186113621777386773,6964.057968393153769497893833384682,100.184015387210230962,21361.37920869274118570387660199229,877.099044504747961702,188445.8650092561553548338505920217
735,2018-11-09 01:00:00,13.651420207605162863,2901.24346489060802488214743723676,67.997901765432844189,14397.32124029958741620598276860759,832.19916397558915489,172608.8278675713964203112848608897
736,2018-11-08 01:00:00,16.366278154703082518,3541.273581141121677192203610140951,54.346481557827681326,11496.07777540897939132383533137082,831.604857514362484084,175735.2913370119705445963726650061
737,2018-11-07 01:00:00,12.169888902565099313,2646.816915115050560971602802113514,37.980203403124598808,7954.804194267857714131631721229865,831.129014312960631532,180712.8832863883929475345897797082
738,2018-11-06 01:00:00,3.736627544478592853,793.0622876992564372182704912154963,25.810314500559499495,5307.987279152807153160028919116352,735.181462850731436766,154720.0325542573853110868658113567
739,2018-11-05 01:00:00,1.00116043293897304,204.315425448697383094218954234666,22.073686956080906642,4514.924991453550715941758427900857,203.699962503240447492,43320.44528710331894692878180251558
740,2018-11-04 01:00:00,0.419775182580526485,84.95959566446710120775208709539967,21.072526523141933602,4310.609566004853332847539473666191,203.855535906137522216,41515.96370228224692712569638124474
741,2018-11-03 01:00:00,11.22000898213574642,2537.370615759217631176807650037408,20.652751340561407117,4225.649970340386231639787386570791,204.084885692476407306,41264.92313131432901784176613626798
742,2018-11-02 01:00:00,9.432742358425660697,1688.279354581168600462979736533384,9.432742358425660697,1688.279354581168600462979736533384,182.06263043147301141,34685.87507330510753892428758771383
